História,contador,ID,Prioridade,Pré-Condição,Cenário,BDD (Gherkin),Status final,Fluxo para Regressão?,Funcionalidade Principal,Funcionalidade secundária,Data de criação,Data de atualização,Status CT,Status da execução WEB,Dispositivo Mobile,Status da execução Mobile,Execução feita via API?,Versão regressão,Ciclo da execução,Automatizado?,Versão_Compilada,Execução Finalizada?,FALSE,Limpar dados da execução,FALSE,Data da automatização
TSF-1534,124,TSF-1534 | CT-124,Alta,,Flag Desativada: Validar obrigatoriedade do id raichu para conta Estrangeiro-empresa,"    Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Estrangeiro e Empresa
    E o checkbox ""RA Reviews: Empresa não possui ID Reclame Aqui"" está desmarcado
    E ele tenta avançar sem preencher o ID Reclame Aqui
    Então o campo ID Reclame Aqui está habilitado
    E o sistema exibe mensagem de erro de campo obrigatório",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1534,125,TSF-1534 | CT-125,Baixa,,Flag Desativada: Validar obrigatoriedade do id raichu para conta Estrangeiro-grupo econômico,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Estrangeiro e Grupo Econômico
    E o checkbox ""RA Reviews: Empresa não possui ID Reclame Aqui"" está desmarcado
    E ele tenta avançar sem preencher o ID Reclame Aqui
    Então o campo ID Reclame Aqui está habilitado
    E o sistema exibe mensagem de erro de campo obrigatório",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,126,TSF-1532 | CT-126,Baixa,,Informar id raichu existente no data terminal para conta Nacional-faturamento,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Nacional e Faturamento
    E ele preenche um ID Reclame Aqui existente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema permite avançar para a próxima etapa",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,127,TSF-1532 | CT-127,Alta,,Informar id raichu existente no data terminal para conta Nacional-empresa,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Nacional e Empresa
    E ele preenche um ID Reclame Aqui existente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema permite avançar para a próxima etapa
",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,128,TSF-1532 | CT-128,Alta,,Informar id raichu existente no data terminal para conta Nacional-grupo econômico,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Nacional e Grupo Econômico
    E ele preenche um ID Reclame Aqui existente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema permite avançar para a próxima etapa",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,129,TSF-1532 | CT-129,Baixa,,Informar id raichu existente no data terminal para conta Estrangeiro-faturamento,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Estrangeiro e Faturamento
    E ele preenche um ID Reclame Aqui existente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema permite avançar para a próxima etapa",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,130,TSF-1532 | CT-130,Baixa,,Informar id raichu existente no data terminal para conta Estrangeiro-empresa,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Estrangeiro e Empresa
    E ele preenche um ID Reclame Aqui existente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema permite avançar para a próxima etapa",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,131,TSF-1532 | CT-131,Baixa,,Informar id raichu existente no data terminal para conta Estrangeiro-grupo econômico,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Estrangeiro e Grupo Econômico
    E ele preenche um ID Reclame Aqui existente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema permite avançar para a próxima etapa
",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,132,TSF-1532 | CT-132,Baixa,,Informar id raichu inexistente no data terminal para conta Nacional-faturamento,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Nacional e Faturamento
    E ele preenche um ID Reclame Aqui inexistente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema exibe a mensagem de erro ""O ID Reclame Aqui informado é inválido.""
    E o sistema não permite avançar para a próxima etapa",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,133,TSF-1532 | CT-133,Alta,,Informar id raichu inexistente no data terminal para conta Nacional-empresa,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Nacional e Empresa
    E ele preenche um ID Reclame Aqui inexistente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema exibe a mensagem de erro ""O ID Reclame Aqui informado é inválido.""
    E o sistema não permite avançar para a próxima etapa
",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,134,TSF-1532 | CT-134,Alta,,Informar id raichu inexistente no data terminal para conta Nacional-grupo econômico,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Nacional e Grupo Econômico
    E ele preenche um ID Reclame Aqui inexistente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema exibe a mensagem de erro ""O ID Reclame Aqui informado é inválido.""
    E o sistema não permite avançar para a próxima etapa",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,135,TSF-1532 | CT-135,Baixa,,Informar id raichu inexistente no data terminal para conta Estrangeiro-faturamento,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Estrangeiro e Faturamento
    E ele preenche um ID Reclame Aqui inexistente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema exibe a mensagem de erro ""O ID Reclame Aqui informado é inválido.""
    E o sistema não permite avançar para a próxima etapa
",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,136,TSF-1532 | CT-136,Baixa,,Informar id raichu inexistente no data terminal para conta Estrangeiro-empresa,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Estrangeiro e Empresa
    E ele preenche um ID Reclame Aqui inexistente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema exibe a mensagem de erro ""O ID Reclame Aqui informado é inválido.""
    E o sistema não permite avançar para a próxima etapa
",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1532,137,TSF-1532 | CT-137,Baixa,,Informar id raichu inexistente no data terminal para conta Estrangeiro-grupo econômico,"Dado que o usuário está no objeto Empresa
    E o usuário inicia a criação de uma nova Conta
    Quando ele seleciona Estrangeiro e Grupo Econômico
    E ele preenche um ID Reclame Aqui inexistente no Data Terminal
    E ele clica em ""Próximo"" na tela de criação de empresa
    Então o sistema valida o ID no Data Terminal
    E o sistema exibe a mensagem de erro ""O ID Reclame Aqui informado é inválido.""
    E o sistema não permite avançar para a próxima etapa
",🛎️ Item com pendência de execução,,03 - Empresa,,06/11/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,06/11/2025
TSF-1574,138,TSF-1574 | CT-138,Alta,Empresa com contratos ativos disponível no ambiente,Criar/Atualizar um Lead RA ADS que dispara conversão automática e distribuição de Oportunidade," Dado que eu tenho os dados para um Lead do tipo ""AutConRAADS""
    Quando eu envio uma requisição PATCH para o upsert do Lead
    Então a resposta da API de upsert deve ser bem-sucedida
    E o Lead deve ter uma empresa vinculada
    E o Lead no Salesforce deve estar com o status ""Convertido""
    E a Oportunidade gerada deve ter o campo ""AptoDistribuicao__c"" igual a ""true""
    E a Oportunidade gerada deve ter o StageName igual a ""SQL""
    E a Oportunidade gerada deve ter o OwnerId inicial igual a ""Integração Salesforce""
    Quando eu executo o schedule de distribuição de Oportunidades
    E a Oportunidade gerada deve estar atribuída a um dos usuários de distribuição RA ADS ou fallback
    # NOTA TSF-1705: RA ADS mantém seu fluxo próprio e não é afetado pelas novas regras de perda automática",🛎️ Item com pendência de execução,,02.1 - Leads,,29/12/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,29/12/2025
TSF-1574,139,TSF-1574 | CT-139,Alta,Empresa sem contratos ativos disponível no ambiente,Criar/Atualizar um Lead RA ADS com empresa cliente ativo - Conversão e distribuição,"Dado que eu tenho os dados para um Lead do tipo ""AutConRAADSComEmpresaCliente""
    Quando eu envio uma requisição PATCH para o upsert do Lead
    Então a resposta da API de upsert deve ser bem-sucedida
    Quando eu executo o schedule de distribuição de Leads
    E o Lead deve ter uma empresa vinculada
    E o Lead no Salesforce deve estar com o status ""Convertido""
    E a Oportunidade gerada deve ter o campo ""AptoDistribuicao__c"" igual a ""true""
    E a Oportunidade gerada deve ter o StageName igual a ""SQL""
    E a Oportunidade gerada deve ter o OwnerId inicial igual a ""Integração Salesforce""
    Quando eu executo o schedule de distribuição de Oportunidades
    E a Oportunidade gerada deve estar atribuída a um dos usuários de distribuição RA ADS ou fallback
    # NOTA TSF-1705: RA ADS mantém seu fluxo próprio e não é afetado pelas novas regras de perda automática",🛎️ Item com pendência de execução,,02.1 - Leads,,29/12/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,29/12/2025
TSF-1574,140,TSF-1574 | CT-140,Alta,Empresa com contratos ativos disponível no ambiente,Criar/Atualizar um Lead RA ADS com empresa sem contratos ativos - Não converte," Dado que eu tenho os dados para um Lead do tipo ""AutConRAADSSemContratos""
    Quando eu envio uma requisição PATCH para o upsert do Lead
    Então a resposta da API de upsert deve ser bem-sucedida
    Quando eu executo o schedule de distribuição de Leads
    E o Lead deve ter o ControleConversaoAutomatica__c igual a null
    E o Lead NÃO deve estar convertido
    # NOTA TSF-1705: Lead não converte por falta de contratos, mas não perde automaticamente se não tiver reputação UNDER_REVIEW/SUSPENDED, pageviews < 4k ou checkout ativo
    # NOTA: Leads que não convertem não têm empresa vinculada (Nome_da_Empresa__c permanece null), então não validamos vinculação neste cenário
",🛎️ Item com pendência de execução,,02.1 - Leads,,29/12/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,29/12/2025
TSF-1574,141,TSF-1574 | CT-141,Alta,Empresa com contratos ativos disponível no ambiente,Criar/Atualizar um Lead RA Reviews com empresa cliente ativo - Conversão bem-sucedida,"Dado que eu tenho os dados para um Lead do tipo ""AutConRAReviewsComEmpresaCliente""
    Quando eu envio uma requisição PATCH para o upsert do Lead
    Então a resposta da API de upsert deve ser bem-sucedida
    E o Lead deve ter uma empresa vinculada
    E o Lead no Salesforce deve estar com o status ""Convertido""
    E a Oportunidade gerada NÃO deve ter o campo AptoDistribuicao__c preenchido
    E a Oportunidade gerada deve ter o OwnerId inicial igual a ""Integração Salesforce""
    Quando eu executo o schedule de distribuição de Oportunidades
    E a Oportunidade gerada deve permanecer com OwnerId ""Integração Salesforce""
    # NOTA TSF-1705: Este teste assume que Account não tem reputação UNDER_REVIEW/SUSPENDED, pageviews < 4k ou checkout ativo
    # Se Account tiver essas condições, Lead perderá automaticamente ANTES de converter",🛎️ Item com pendência de execução,,02.1 - Leads,,29/12/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,29/12/2025
TSF-1574,142,TSF-1574 | CT-142,Alta,Empresa sem contratos ativos disponível no ambiente,Criar/Atualizar um Lead Brand Page Avançada com empresa cliente ativo - Conversão bem-sucedida,"Dado que eu tenho os dados para um Lead do tipo ""AutConBrandPageComEmpresaCliente""
    Quando eu envio uma requisição PATCH para o upsert do Lead
    Então a resposta da API de upsert deve ser bem-sucedida
    E o Lead deve ter uma empresa vinculada
    E o Lead no Salesforce deve estar com o status ""Convertido""
    E a Oportunidade gerada NÃO deve ter o campo AptoDistribuicao__c preenchido
    E a Oportunidade gerada deve ter o OwnerId inicial igual a ""Integração Salesforce""
    Quando eu executo o schedule de distribuição de Oportunidades
    E a Oportunidade gerada deve permanecer com OwnerId ""Integração Salesforce""
    # NOTA TSF-1705: Este teste assume que Account não tem reputação UNDER_REVIEW/SUSPENDED, pageviews < 4k ou checkout ativo
    # Se Account tiver essas condições, Lead perderá automaticamente ANTES de converter
",🛎️ Item com pendência de execução,,02.1 - Leads,,29/12/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,29/12/2025
TSF-1574,143,TSF-1574 | CT-143,Alta,Empresa com contratos ativos disponível no ambiente,Criar/Atualizar um Lead qualquer produto com empresa sem contratos ativos - Não converte,"Dado que eu tenho os dados para um Lead do tipo ""AutConSemContratos""
    Quando eu envio uma requisição PATCH para o upsert do Lead
    Então a resposta da API de upsert deve ser bem-sucedida
    E aguardar o processamento da conversão automática
    E o Lead deve ter o ControleConversaoAutomatica__c igual a null
    E o Lead NÃO deve estar convertido
    # NOTA TSF-1705: Lead não converte por falta de contratos, mas não perde automaticamente se não tiver reputação UNDER_REVIEW/SUSPENDED, pageviews < 4k ou checkout ativo
    # NOTA: Se não há conversão, não há vinculação da empresa (Nome_da_Empresa__c permanece null)
",🛎️ Item com pendência de execução,,02.1 - Leads,,29/12/2025,,Ativo,NO RUN,,NA,,,,Automatizado,,,,,,29/12/2025
